htid,corpus,author,title,pub_date,genre,gender,white,origin_area,origin_nation,wordcount
uc2.ark:/13960/t9q23tx6j,Hathi,"Hichens, Robert,",The spirit of the time,1921,Fiction,,,,,53882
njp.32101012199244,Hathi,"Brereton, F. S.",At grips with the Turk,1916,Fiction,,,,,113221
mdp.39015039779270,Hathi,"Bloem, Walter,",The iron year,1914,Fiction,,,,,130800
nyp.33433074869805,Hathi,Rita.,The pointing finger,1907,Fiction,,,,,88181
uva.x000335016,Hathi,"Brentwood, Evelyn.",Hector Graeme,1912,Fiction,,,,,134716
mdp.39015039610319,Hathi,"Montague, C. E.",The morning's war,1913,Fiction,,,,,120724
uc2.ark:/13960/t5w66mf96,Hathi,"Malins, Geoffrey H.",How I filmed the war;,1920,Fiction,,,,,108840
uva.x030797335,Hathi,"Anderdon, W. H.",Bracton;,1889,Fiction,,,,,129970
mdp.39076001758072,Hathi,"Disraeli, Benjamin,",[Novels and tales.,1926,Fiction,,,,,107646
njp.32101068169646,Hathi,"Hope, Anthony,",Beaumaroy home from the wars,1919,Fiction,,,,,81979
mdp.39015005266856,Hathi,"Chrétien,",Eric and Enid,1913,Fiction,,,,,223776
mdp.39015023133641,Hathi,"D'Arcy, Ella.",Monochromes,1895,Fiction,,,,,81267
uc1.$b382267,Hathi,,Eleven possible cases,1891,Fiction,,,,,82642
wu.89099954638,Hathi,"Belloc, Hilaire,",The eye-witness,1916,Fiction,,,,,65808
nnc2.ark:/13960/t6154r91m,Hathi,"Stafford, Thomas,",Pacata Hibernia,1896,Fiction,,,,,129523
uc1.b3327599,Hathi,"Kingsley, Henry,",The boy in grey and other stories and sketches,1895,Fiction,,,,,167518
inu.32000001873761,Hathi,"Ouida,",Signa;,1906,Fiction,,,,,268425
uva.x000996253,Hathi,,Paston Carew,1891,Fiction,,,,,211889
mdp.39015031237897,Hathi,"Harband, Beatrice M.",Jaya,1914,Fiction,,,,,116687
uc2.ark:/13960/t4hm55105,Hathi,"Burgin, G. B.",More memoirs,1922,Fiction,,,,,131621
mdp.39015069130675,Hathi,"Allen, Grant,",What's bred in the bone,1891,Fiction,,,,,118563
mdp.39015012840560,Hathi,"Vaka, Demetra,",In the shadow of Islam,1911,Fiction,,,,,80302
uc2.ark:/13960/t2r49tn69,Hathi,"Gould, Frederick James,",The children's book of moral lessons,1903,Fiction,,,,,93736
nyp.33433074892534,Hathi,"Mathew, Frank James,",At the rising of the moon,1893,Fiction,,,,,55570
uc1.32106001053385,Hathi,"Forbes, Rosita Torr.",Women called wild. | $c: Illustrated by Isobel R. Beard.,1935,Fiction,,,,,123341
mdp.39015063542032,Hathi,"Beckett, Arthur,",Emancipation,1907,Fiction,,,,,158811
uc1.b4071974,Hathi,"Borrow, George,",Wild Wales,1905,Fiction,,,,,276309
uiuo.ark:/13960/t6737gf1d,Hathi,"Gissing, George,",Thyrza,1887,Fiction,,,,,92144
uc2.ark:/13960/t5t729m0k,Hathi,"Scott, P. E. S.",Souls in pawn,1913,Fiction,,,,,116270
uc1.b3324250,Hathi,"Ouida,",Friendship,1881,Fiction,,,,,241074
uc1.$b389693,Hathi,"Conrad, Joseph,",Romance | $c: [by] J. Conrad and F. M. Hueffer.,1923,Fiction,,,,,193191
nyp.33433074871397,Hathi,"Keary, Annie,",A doubting heart,1895,Fiction,,,,,278207
mdp.39076002823669,Hathi,"Mardiganian, Aurora.",The auction of souls,1918,Fiction,,,,,60868
uva.x000234368,Hathi,"Reade, Charles,",The complete writings of Charles Reade,1895,Fiction,,,,,161802
mdp.39015063547627,Hathi,"Coryn, Marjorie,","Black Mastiff, / | $c: by M. Coryn.",1933,Fiction,,,,,115591
nyp.33433074877642,Hathi,"Lever, Charles James,",Tony Butler,1880,Fiction,,,,,241442
mdp.39015013492718,Hathi,"Raymond, A.",Intimate Prussia,1917,Fiction,,,,,68195
nyp.33433074866983,Hathi,"Kingsley, Henry,","Valentin, and Number seventeen",1895,Fiction,,,,,172314
nnc1.1002334216,Hathi,"Whyte-Melville, G. J.",Holmby house,1890,Fiction,,,,,217749
njp.32101067627362,Hathi,"Allen, Grant,",Strange stories,1884,Fiction,,,,,139063
umn.31951002105635m,Hathi,"Wassermann, Jakob,",The world's illusion / | $c: by Jacob Wassermann ; authorized translation by Ludwig Lewisohn.,1929,Fiction,,,,,311376
mdp.39015063170768,Hathi,"Black, William,",Shandon bells,1883,Fiction,,,,,63293
uc1.l0054846027,Hathi,"Lewis, M. G.",The monk,1913,Fiction,,,,,57539
nyp.33433075861371,Hathi,"Yoxall, J. H.",The Rommany stone,1902,Fiction,,,,,88668
uc1.b3325647,Hathi,"Asquith, Margot,",Octavia / | $c: by Margot Oxford.,1928,Fiction,,,,,129331
mdp.39015029761593,Hathi,"Hewlett, Maurice,",Frey and his wife,1916,Fiction,,,,,38159
uc1.$b803497,Hathi,"Yeulett, M.","The graven image,",1939,Fiction,,,,,42812
uc2.ark:/13960/t5bc3w436,Hathi,"Campbell, R. W.",John Brown,1919,Fiction,,,,,63558
mdp.39015008388822,Hathi,"Cervantes Saavedra, Miguel de,",The exemplary novels of Miguel de Cervantes Saavedra,1881,Fiction,,,,,215393
nnc1.cr60041072,Hathi,"Ward, Adolphus William,",Old English drama,1892,Fiction,,,,,216289
mdp.39015063940285,Hathi,"Kyne, Peter B.",Cappy Ricks retires,1922,Fiction,,,,,136407
uc1.b3321935,Hathi,"Cholmondeley, Mary,",Diana Tempest,1893,Fiction,,,,,51276
wu.89006533574,Hathi,"Loti, Pierre,",The romance of a spahi,1912,Fiction,,,,,48923
mdp.39015073478789,Hathi,"Henty, G. A.",Captain Bayley's heir,1889,Fiction,,,,,151784
njp.32101065705582,Hathi,"Reid, Forrest,",Following darkness,1912,Fiction,,,,,116849
mdp.39015012276534,Hathi,"Durham, M. E.",Through the lands of the Serb,1904,Fiction,,,,,112738
uva.x000206056,Hathi,"Forbes, Rosita Torr.",Quest,1922,Fiction,,,,,92770
mdp.39015063977410,Hathi,"Walston, Charles,",What may we read?,1911,Fiction,,,,,60034
nyp.33433074871454,Hathi,"Keary, C. F.",The journalist,1898,Fiction,,,,,123673
uc1.$b300869,Hathi,"Hichens, Robert Smythe,",My desert friend and other stories / | $c: by Robert Hichens.,1931,Fiction,,,,,99308
uc1.b3124272,Hathi,"Sheridan, Clare,","Arab interlude, | $c: by Clare Sheridan.",1936,Fiction,,,,,108437
mdp.39015004712926,Hathi,"O'Donnell, Elliott,",Werwolves,1912,Fiction,,,,,97217
nyp.33433074877238,Hathi,"Kingsley, Henry,","Oakshott castle, and The grange garden",1896,Fiction,,,,,237821
uiuo.ark:/13960/t69314878,Hathi,"Rosegger, Peter,",I.N.R.I,1905,Fiction,,,,,106296
uc2.ark:/13960/t3st7n880,Hathi,"Wood, Henry,",Oswald Cray,1896,Fiction,,,,,263623
njp.32101066161009,Hathi,"Roosevelt, Blanche,",Victorien Sardou,1892,Fiction,,,,,26901
yale.39002065513906,Hathi,"Hedin, Sven Anders,",Adventures in Tibet,1904,Fiction,,,,,137241
uc1.b3326033,Hathi,"Sladen, Douglas Brooke Wheelton,",Playing-- the game,1905,Fiction,,,,,117391
mdp.39015035521593,Hathi,"Haggard, H. Rider",Jess,1887,Fiction,,,,,135923
uc2.ark:/13960/t93778m2m,Hathi,"Baring-Gold, S.",John Herring,1884,Fiction,,,,,224222
njp.32101067887180,Hathi,"Berger, Marcel,",In the fire of the furnace,1916,Fiction,,,,,155325
uc2.ark:/13960/t0js9qm8q,Hathi,"Byrne, Donn,",Sargasso sea and other stories,1915,Fiction,,,,,109752
mdp.39015013318210,Hathi,"Cunninghame Graham, R. B.",Charity,1912,Fiction,,,,,65805
nyp.33433074897020,Hathi,"Merrick, Leonard,",The man who was good,1892,Fiction,,,,,68525
wu.89056511538,Hathi,"Caṭṭopādhyāya, Śaratcandra,",Srikanta,1922,Fiction,,,,,60864
mdp.39015063938396,Hathi,"Duchess,",A maiden all forlorn,1885,Fiction,,,,,151601
mdp.39015062006625,Hathi,"Sherwood, Mary Martha,",The Fairchild family,1902,Fiction,,,,,165479
uc2.ark:/13960/t5m90407w,Hathi,"Travers, John,",Sahib-log,1910,Fiction,,,,,93813
uc2.ark:/13960/t8x923s6p,Hathi,"Geen, Philip.",Days stolen for sport,1907,Fiction,,,,,100902
nyp.33433082230636,Hathi,"Reid, Mayne,","The rifle rangers; or, Adventures in South Mexico",1894,Fiction,,,,,111514
njp.32101068141744,Hathi,"Lever, Charles James,",The Martins of Cro' Martin,1880,Fiction,,,,,331642
uc1.b4379140,Hathi,"Lang, Andrew,","The red true story book, ed",1900,Fiction,,,,,160527
uc1.$b662529,Hathi,"Pavlenko, Petr Andreevich,",Red planes fly east; | $c: tr. from the Russian by Stephen Garry.,1938,Fiction,,,,,188731
mdp.39015008096771,Hathi,"Huxley, Aldous,",Those barren leaves.,1928,Fiction,,,,,147774
uva.x004385674,Hathi,"Harland, Henry,",Comedies and errors,1899,Fiction,,,,,117642
njp.32101076417292,Hathi,Saʻdī.,"Gulistān; or, Flower-garden",1890,Fiction,,,,,91989
njp.32101067707677,Hathi,"Becke, Louis,",By reef and palm,1894,Fiction,,,,,45306
mdp.39015063913647,Hathi,"Caine, Hall,",The deemster,1887,Fiction,,,,,81276
uva.x001168269,Hathi,,Alaeddin and the enchanted lamp;,1901,Fiction,,,,,79413
mdp.39015029172957,Hathi,"Becke, Louis,",A first fleet family,1896,Fiction,,,,,74647
mdp.39015062264489,Hathi,"Baring, Maurice,",Dead letters,1910,Fiction,,,,,56112
mdp.39015080461034,Hathi,,The brown book for boys,1921,Fiction,,,,,112941
mdp.39015010835893,Hathi,"Dickens, Charles,","The personal history of David Copperfield, | $c: by Charles Dickens.",1931,Fiction,,,,,440344
uc2.ark:/13960/t2w37mc7v,Hathi,"Brodsky, Anna.","Natasha, the story of a Russian woman",1910,Fiction,,,,,58245
uc2.ark:/13960/t5cc0xf2b,Hathi,"Leighton, Robert,",Coo-ee!,1922,Fiction,,,,,92775
mdp.39015025976161,Hathi,"Henty, G. A.",The Lion of the North,1886,Fiction,,,,,141019
nyp.33433074875497,Hathi,"Lysaght, Sidney Royse,",The marplot,1893,Fiction,,,,,122684
nyp.33433074931225,Hathi,"Buckley, William,",Croppies lie down,1903,Fiction,,,,,194194
wu.89087903761,Hathi,,Hospital days,1916,Fiction,,,,,35160
njp.32101007758624,Hathi,"Verne, Jules,",Abandoned,1909,Fiction,,,,,80444
njp.32101064918103,Hathi,"Cooper, Katherine,",Gideon's rock,1884,Fiction,,,,,88997
uc1.$b400494,Hathi,"Merriman, Henry Seton,",The velvet glove,1901,Fiction,,,,,90395
mdp.39015071200078,Hathi,"Macaulay, James.",Grey Hawk;,1902,Fiction,,,,,98125
uc1.b4395430,Hathi,"Frere, Mary,",Old Deccan days;,1889,Fiction,,,,,144823
njp.32101041621028,Hathi,"Yonge, Charlotte M.",The young step-mother;,1889,Fiction,,,,,255590
uc1.32106007816082,Hathi,"Waugh, Edwin,",Lancashire sketches,1890,Fiction,,,,,101214
uc1.$b787431,Hathi,"O'Riordan, Conal,","Judith's love,",1940,Fiction,,,,,135559
mdp.39015059413636,Hathi,"Huneker, James,",Melomaniacs,1902,Fiction,,,,,95903
uc2.ark:/13960/t9g44n49h,Hathi,"Paton, John Gibson,",John G. Paton,1889,Fiction,,,,,126104
mdp.39015014660255,Hathi,"Stevenson, Robert Louis,",Catriona,1893,Fiction,,,,,122625
nyp.33433075763833,Hathi,"Ward, Humphry,",Diana Mallory;,1908,Fiction,,,,,178406
uc2.ark:/13960/t1hh6dn90,Hathi,"Crichton, Madeline.",Like a sister,1893,Fiction,,,,,69112
uc2.ark:/13960/t1bk19c1j,Hathi,"Shelley, Percy Bysshe,",Prose works,1888,Fiction,,,,,145142
nyp.33433075860753,Hathi,"Wyllarde, Dolf.",Uriah the Hittite,1904,Fiction,,,,,104769
nyp.33433074897384,Hathi,"Merrick, Leonard,","Cynthia, a daughter of the Philistines",1896,Fiction,,,,,73605
njp.32101061440655,Hathi,"Malet, Edward,",Shifting scenes,1901,Fiction,,,,,74283
uc2.ark:/13960/t47p8v57z,Hathi,"Savage, Richard,",Miss Devereux of the Mariquita,1895,Fiction,,,,,186094
uc1.b2873313,Hathi,"Forbes, Rosita.","These are real people, | $c: by Rosita Forbes.",1937,Fiction,,,,,119153
nyp.33433074937347,Hathi,"Bateman, May Geraldine Frances.",The altar of life,1901,Fiction,,,,,87061
nyp.33433075904791,Hathi,"Waugh, Edwin,",Rambles in the lake country and other travel sketches,1893,Fiction,,,,,91797
mdp.39015059404098,Hathi,"Evans, Caradoc.",My neighbours,1919,Fiction,,,,,38293
nyp.33433074853114,Hathi,"Hope, Anthony,",The intrusions of Peggy,1902,Fiction,,,,,134735
mdp.39015078552596,Hathi,"Defoe, Daniel,","Robinson Crusoe, edited after the original editions",1882,Fiction,,,,,282730
uc1.b3331958,Hathi,"Kingston, William Henry Giles,",Salt water,1915,Fiction,,,,,128294
mdp.39015005434132,Hathi,"Isherwood, Christopher,",Sally Bowles,1937,Fiction,,,,,24061
uc2.ark:/13960/t3610z158,Hathi,"Courlander, Alphonse,",Mightier than the sword,1912,Fiction,,,,,118108
uc2.ark:/13960/t9280h67x,Hathi,"Collins, Wilkie,",The law and the lady,1903,Fiction,,,,,205824
uc2.ark:/13960/t46q1vg7c,Hathi,"Colomb, P. H.",The great war of 189-;,1893,Fiction,,,,,112271
uc2.ark:/13960/t5p846q7x,Hathi,"Sutcliffe, Halliwell,",Red o' the feud,1905,Fiction,,,,,141050
uva.x030577041,Hathi,"James, G. P. R.",Rose d'Albret,1903,Fiction,,,,,172501
uc2.ark:/13960/t7mp4w516,Hathi,"Ellis, Edward Sylvester,",River and jungle,1906,Fiction,,,,,82993
uc1.b3810848,Hathi,"Bullen, Frank Thomas,","Frank Brown, sea apprentice",1906,Fiction,,,,,110086
uc2.ark:/13960/t74t6jf5c,Hathi,"Murray, John Wilson,",Memoirs of a great detective,1904,Fiction,,,,,203320
inu.32000014228151,Hathi,"Copping, Arthur E.",A journalist in the Holy Land;,1911,Fiction,,,,,63337
mdp.39015066057491,Hathi,"Thackeray, William Makepeace,",Thackeray,1909,Fiction,,,,,157512
uc1.b3549808,Hathi,"Moore, George,",Spring days,1888,Fiction,,,,,127166
mdp.39015008160213,Hathi,"Flaubert, Gustave,",Bouvard and Pécuchet,1896,Fiction,,,,,123872
uc1.$b284297,Hathi,"Galsworthy, John,",Villa Rubein / | $c: by John Galsworthy.,1927,Fiction,,,,,55720
uc1.31158003195293,Hathi,"Doyle, Arthur Conan,",[Collected works],1903,Fiction,,,,,137339
uc2.ark:/13960/t4sj1cr3s,Hathi,"Swettenham, Frank Athelstane,",Unaddressed letters,1898,Fiction,,,,,80891
uc2.ark:/13960/t7tm7j83p,Hathi,,Lady Burton's edition of her husband's Arabian nights,1886,Fiction,,,,,294605
mdp.39015027221459,Hathi,"Blasco Ibáñez, Vicente,",The shadow of the cathedral,1909,Fiction,,,,,119415
coo.31924063792240,Hathi,,Grimm's household tales,1884,Fiction,,,,,325706
uc1.b4253908,Hathi,"Tilden, William A.","Sir William Ramsay, K. C. B., F. R. S;",1918,Fiction,,,,,102812
mdp.39015063976347,Hathi,"Wood, Henry,",The Channings,1906,Fiction,,,,,250881
uc1.$b300359,Hathi,"Gielgud, Val Henry,",Old swords / | $c: by Val Gielgud.,1928,Fiction,,,,,76895
mdp.39015003929836,Hathi,"Gibbs, Philip,",Cities of refuge ...,1936,Fiction,,,,,175302
mdp.39015057057906,Hathi,"Jensen, Wilhelm,",Runic rocks;,1895,Fiction,,,,,126325
mdp.39015067309321,Hathi,"Defoe, Daniel,",Novels and miscellaneous works,1882,Fiction,,,,,277779
uc1.$b243577,Hathi,"O'Flaherty, Liam,","Thy neighbour's wife, | $c: by Liam O'Flaherty.",1923,Fiction,,,,,125935
nyp.33433074902069,Hathi,"Mitchell, Edmund,",Only a nigger,1901,Fiction,,,,,145149
uc1.$b299690,Hathi,"Bromfield, Louis,",Here to-day and gone tomorrow.,1934,Fiction,,,,,122764
uc1.b4102789,Hathi,"Gissing, George,",Thyrza;,1892,Fiction,,,,,236312
uc1.b3338160,Hathi,"Dautert, Erich,","Big game in Antarctica, | $c: by Erich Dautert.",1937,Fiction,,,,,65313
nyp.33433075772685,Hathi,"Williamson, C. N.",Scarlet runner,1908,Fiction,,,,,173360
uc1.l0074482662,Hathi,"Scott, Walter,","Ivanhoe, a romance",1910,Fiction,,,,,233247
uc1.b5300641,Hathi,"Dickens, Charles,",Hard times,1907,Fiction,,,,,133104
nyp.33433022846715,Hathi,"Nelson, John Young,",Life among the American Indians,1891,Fiction,,,,,103155
uc1.b3647311,Hathi,"Sterne, Laurence,",The works of Laurence Sterne,1894,Fiction,,,,,161692
mdp.39015067068406,Hathi,"Riley, W.",Windyridge,1913,Fiction,,,,,100040
uc1.$b787134,Hathi,"Masefield, John,",The street of to-day,1911,Fiction,,,,,151199
mdp.39015073486618,Hathi,"Henty, G. A.",The dash for Khartoum,1892,Fiction,,,,,176311
mdp.39015003462614,Hathi,"Jones, Rufus M.",Stories of Hebrew heroes,1911,Fiction,,,,,25638
mdp.39015024762141,Hathi,"Daudet, Alphonse,",Tartarin of Tarascon;,1887,Fiction,,,,,34832
uc1.b4315957,Hathi,"Vivanti, Annie,",Marie Tarnowska,1915,Fiction,,,,,70950
nyp.33433082539549,Hathi,"Henty, G. A.",For the temple;,1887,Fiction,,,,,156728
uc2.ark:/13960/t3126594x,Hathi,"Croker, B. M.",A bird of passage,1887,Fiction,,,,,163889
mdp.39015050638546,Hathi,"Palacio Valdés, Armando,",Froth,1891,Fiction,,,,,141468
uc1.b3834627,Hathi,"Davies, Ellen Chivers.",Tales of Serbian life,1919,Fiction,,,,,75432
njp.32101064633447,Hathi,"Putnam Weale, B. L.",The revolt,1912,Fiction,,,,,69804
uc1.$b86166,Hathi,"Brinig, Myron,",Singermann / | $c: Myron Brinig.,1930,Fiction,,,,,181953
mdp.39015063949088,Hathi,"Reid, Mayne,",The boy hunters,1889,Fiction,,,,,107641
uc1.b3332947,Hathi,"Colman, George,",Broad grins ;,1898,Fiction,,,,,131114
mdp.39015000631336,Hathi,"Laver, James,","The laburnum tree, | and other stories.",1935,Fiction,,,,,31046
mdp.39015026244684,Hathi,"Carmichael, Amy,",Lotus buds,1909,Fiction,,,,,92189
njp.32101013651995,Hathi,"Andreyev, Leonid,",Silence and other stories;,1910,Fiction,,,,,59801
uc1.31158001459360,Hathi,"Stendhal,",The Chartreuse of Parma,1902,Fiction,,,,,241259
mdp.49015000534751,Hathi,"James, Henry,",A London life,1889,Fiction,,,,,116758
mdp.39015013747277,Hathi,"Lever, Charles James,",Harry Lorrequer,1892,Fiction,,,,,229846
loc.ark:/13960/t0rr26d6q,Hathi,"Roberts, Cecil,",Adrift in America;,1891,Fiction,,,,,80001
mdp.39015030130374,Hathi,"Sharp, William,",Life of Heinrich Heine,1888,Fiction,,,,,83010
mdp.39015063619194,Hathi,"Joubert, Carl.",Russia as it really is,1904,Fiction,,,,,85363
mdp.39015070461713,Hathi,,"Old 'Miscellany"" days",1885,Fiction,,,,,178376
uc2.ark:/13960/t9r210f2z,Hathi,"Becke, Louis,",ʹNeath austral skies,1909,Fiction,,,,,83640
nnc1.cu58447512,Hathi,"Markwick, Edward.",The city of gold;,1898,Fiction,,,,,123578
mdp.39015001981946,Hathi,"(George William), Cox, George W.",Tales of ancient Greece | $c: [by] Sir George W. Cox.,1938,Fiction,,,,,127842
uc1.$b783880,Hathi,"Birmingham, George A.,",Up,1919,Fiction,,,,,100125
uiuo.ark:/13960/t46q2md0k,Hathi,"Scott, Hugh Stowell,",The slave of the lamp,1892,Fiction,,,,,46319
njp.32101067487585,Hathi,"Yeats, W. B.",Stories of Red Hanrahan,1913,Fiction,,,,,51092
uc2.ark:/13960/t9r20vt4t,Hathi,"Cid,",Chronicle of the Cid;,1894,Fiction,,,,,139063
uc1.b3322711,Hathi,"Ainsworth, William Harrison,","Boscobel, or, The royal oak",1880,Fiction,,,,,191029
uc1.$b675277,Hathi,"Hill, Constance,",Juniper Hall,1904,Fiction,,,,,68057
njp.32101066122266,Hathi,"Birmingham, George A.,",The bad times,1908,Fiction,,,,,125076
mdp.39015063963121,Hathi,"Voynich, E. L.",Olive Latham,1904,Fiction,,,,,86632
mdp.39015031222402,Hathi,"Colam, Lance.",The death treasure of the Khmers.,1939,Fiction,,,,,83607
uc2.ark:/13960/t2f768v31,Hathi,,East and West,1922,Fiction,,,,,89056
uc1.b4104212,Hathi,"Trollope, Anthony,","The Claverings, | $c: by Anthony Trollope.",1924,Fiction,,,,,251989
nyp.33433075746572,Hathi,"Searlelle, Luscombe.",Tales of the Transvaal,1896,Fiction,,,,,37855
mdp.39015020086214,Hathi,"Findlater, Mary.",Penny Monypenny,1913,Fiction,,,,,153638
inu.30000029314774,Hathi,"Grant, James,","Jack Manly, his adventures by sea and land",1880,Fiction,,,,,101765
mdp.39015009197479,Hathi,"Harte, Bret,",Stories & poems,1915,Fiction,,,,,277813
uc2.ark:/13960/t7fq9sr56,Hathi,"Besant, Walter,",Ready-money Mortiboy;,1885,Fiction,,,,,240318
nyp.33433074850409,Hathi,"Haggard, H. Rider",Doctor Therne,1898,Fiction,,,,,55395
mdp.39015004734995,Hathi,"James, Grace.",Green Willow and other Japanese fairy tales,1910,Fiction,,,,,79638
mdp.39015078576058,Hathi,"Purves, William Laidlaw,","The ""O"" edition of 'Robeson Cruso'",1903,Fiction,,,,,130935
nyp.33433082128715,Hathi,"Andersen, H. C.",Stories for the household,1888,Fiction,,,,,509435
nyp.33433075727531,Hathi,"Fortescue, Walter.",An Irish patriot,1898,Fiction,,,,,170593
uc1.31158004929229,Hathi,"Whyte-Melville, G. J.",The gladiators;,1901,Fiction,,,,,212054
nyp.33433068183031,Hathi,"Wägner, W.,",Asgard and the gods,1880,Fiction,,,,,105218
mdp.39015039414944,Hathi,"Jesse, F. Tennyson",Secret bread,1917,Fiction,,,,,187541
mdp.39015031442786,Hathi,"Rawson, Geoffrey.",The strange case of Mary Bryant / | $c: by Geoffrey Rawson.,1938,Fiction,,,,,97495
uc1.b3327189,Hathi,"Robertson, Morgan,",Spun-yarn sea stories,1898,Fiction,,,,,47623
njp.32101042002202,Hathi,"Shakespeare, William,",The works of William Shakspere,1897,Fiction,,,,,704334
njp.32101063882466,Hathi,"Norris, W. E.",Misadventure,1890,Fiction,,,,,68312
uc2.ark:/13960/t9f47qf58,Hathi,"Braddon, M. E.",Mount Royal ; a novel,1887,Fiction,,,,,197865
inu.30000065918389,Hathi,"Walker, Whimsical,",From sawdust to Windsor castle,1922,Fiction,,,,,75700
dul1.ark:/13960/t55d9jw0j,Hathi,"Zola, Émile,",Work=,1901,Fiction,,,,,279924
nyp.33433074850136,Hathi,"Haggard, H. Rider",Love eternal,1918,Fiction,,,,,121916
njp.32101067645661,Hathi,"Tynan, Katharine,",Countrymen all,1915,Fiction,,,,,59906
uc1.$b87155,Hathi,"Connolly, Roy.",Southern saga.,1940,Fiction,,,,,252950
uc2.ark:/13960/t4fn13d8b,Hathi,"McKenna, Stephen,",Sheila intervenes,1919,Fiction,,,,,109943
njp.32101066121417,Hathi,"Cade, Coulson T.",Dandelions,1917,Fiction,,,,,120939
uc1.b3578438,Hathi,"Ainsworth, William Harrison,",Crichton,1895,Fiction,,,,,190868
nyp.33433042976807,Hathi,"Verne, Jules,",Mathias Sandorf,1889,Fiction,,,,,82744
nyp.33433074890074,Hathi,"Meredith, George,",The adventures of Harry Richmond,1889,Fiction,,,,,259869
mdp.39015065534870,Hathi,"Finley, Martha,",Elsie's journey on inland waters,1890,Fiction,,,,,70275
njp.32101065605469,Hathi,"Wood, Eric,",How we baffled the Germans,1920,Fiction,,,,,85146
nyp.33433075767826,Hathi,"White, Percy,",Mr. John Strood,1906,Fiction,,,,,101181
nyp.33433074877360,Hathi,,A king's ransom,1904,Fiction,,,,,94661
mdp.39015007000444,Hathi,"Brown, Alice,",Vanishing points,1913,Fiction,,,,,115978
nnc1.cu54704685,Hathi,"Hutcheson, John C.","The Penang pirate, and, The lost pinnace",1880,Fiction,,,,,45215
nyp.33433082256904,Hathi,"Meade, L. T.,",A world of girls;,1902,Fiction,,,,,104350
nyp.33433074868310,Hathi,"Hoare, Edward N.",Foxholt,1887,Fiction,,,,,58435
uc1.$b74482,Hathi,"Charrière, Isabelle de,",Four tales / | $c: by Zélide [pseud.] ; translated by S. M. S.,1925,Fiction,,,,,81249
uc1.b3322426,Hathi,"Blackmore, R. D.",Springhaven;,1889,Fiction,,,,,249248
njp.32101074760420,Hathi,,The animal story book,1896,Fiction,,,,,113355
mdp.39015010804824,Hathi,"Churchward, William Brown,","""Blackbirding"" in the South Pacific;",1888,Fiction,,,,,61321
uc1.$b737797,Hathi,"Trowbridge, W. R. H.",Seven splendid sinners,1908,Fiction,,,,,115472
